"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","what_subjects_listed","subjects.demotivation","subjects.motivation","biology_demot","biology_mot","chemistry_demot","chemistry_mot","english_demot","english_mot","entrepreneurship_demot","entrepreneurship_mot","french_demot","french_mot","geography_demot","geography_mot","history_demot","history_mot","ict_demot","ict_mot","kinyarwanda_demot","kinyarwanda_mot","kiswahili_demot","kiswahili_mot","literature_demot","literature_mot","mathematics_demot","mathematics_mot","physics_demot","physics_mot","religion_demot","religion_mot","sports_demot","sports_mot","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
73,"m159_159_4","motivation","demotivation","B",18,"female","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari igihe umwarimu aguha umwitozo akenshi ntagukosore cyangwa ngo agufashe gusobanukirwa neza kubijyanye n'uwo mwitozo","most times the teacher gives you the exercise but does not mark it  nor help you understand it better","english,maths,physics","English,Maths,Physics","",0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0.479,0.425,0.429,0.558,0.578,0.54,0.55,0.408,0.654,0.738,0.742,0.45,0.721,0.7,0.7,0.983
74,"m136_136_1","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mba ntafite ibikoresho byose nakoresha ndi kwiga","i don't have all the school materials i need for school","maths,swahili","Maths,Swahili","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0.242,0.281,0.263,0.231,0.294,0.195,0.353,0.283,0.346,0.6,0.658,0.492,0.388,0.4,0.567,0.883
74,"m136_136_3","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","no","demotivation","coder 1","utility",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mbanizeye ibyo iwacu dutunze nkumva ko bazangabanyiriza ho nanjye nkatunga","i hope for my families possessions and feel that i will inherit some of it and become rich/wealthy","maths,swahili","Maths,Swahili","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0.242,0.281,0.263,0.231,0.294,0.195,0.353,0.283,0.346,0.6,0.658,0.492,0.388,0.4,0.567,0.883
74,"m136_136_2","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ibyo bambaza mba ntabyumvise","i don't understand what they have asked","maths,swahili","Maths,Swahili","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0.242,0.281,0.263,0.231,0.294,0.195,0.353,0.283,0.346,0.6,0.658,0.492,0.388,0.4,0.567,0.883
74,"m136_136_4","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","general",NA,NA,"general",NA,NA,"agreement","general",NA,NA,NA,NA,NA,NA,"value/utility/general",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"numva ko ntakazi nzabona nindangiza kwiga","i feel i will not  get a job when i get done with school","maths,swahili","Maths,Swahili","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0.242,0.281,0.263,0.231,0.294,0.195,0.353,0.283,0.346,0.6,0.658,0.492,0.388,0.4,0.567,0.883
74,"m136_136_5","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"mba ntakeneye ibyo abarimu bambwira","i don't want to hear about what the teachers are telling me","maths,swahili","Maths,Swahili","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0.242,0.281,0.263,0.231,0.294,0.195,0.353,0.283,0.346,0.6,0.658,0.492,0.388,0.4,0.567,0.883
75,"m111_111_6","motivation","motivation","B",13,"female","1","yes","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"hari igihe biterwa nanjye. kutagira ishyaka","sometimes it is because i am not motivated","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_4","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"numva ari isomo nkunda","i feel that it a subject/lesson that i love","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_5","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari igihe numva nanze isomo","at times i feel like i hate the subject/lesson","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_2","motivation","motivation","B",13,"female","1","yes","yes","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mwarimu anyigisha","the teacher teaches me","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_7","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence","source","agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mba mfite ibitandangaza","i don't get distractions","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_8","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"amasaha yo kurya abageze umunyeshuri yataha agasanga batatetse bigatuma atiga neza ngo agire ishyaka","when it's time for lunch and the student goes home and find they have not cooked, it makes them demotivated and they cannot study well","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_3","motivation","motivation","B",13,"female","1","yes","yes","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mwarimu wenda atwigisha","maybe the teacher teaches us","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
75,"m111_111_1","motivation","motivation","B",13,"female","1","yes","yes","yes","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"umwarimu aryigisha bitewe ni myigishirize","it depends on how it is tought","ikinyarwanda,biology","","Ikinyarwanda,Biology",NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.333,0.342,0.392,0.302,0.403,0.26,0.381,0.336,0.483,0.55,0.558,0.421,0.446,0.5,0.533,0.758
76,"m81_81_2","motivation","motivation","B",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","ability",NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"iyo nabyishe umwarimu arankosora nka byumva","when i fail it, the teacher corrects me and i get to understand it","maths,ikinyarwanda","","Maths,Ikinyarwanda",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.556,0.519,0.421,0.431,0.553,0.408,0.383,0.386,0.371,0.483,0.658,0.575,0.646,0.683,0.5,0.908
76,"m81_81_3","motivation","motivation","B",14,"female","1","yes","yes","yes","yes","agreement","motivation","demotivation","motivation","coder 1","different","ability",NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"impamvu ngira ishyaka mugukora umwitozo nuko iyo umwarimu ampaye umwitozo nka wu kora nawica ansobanurira","when the teacher gives me an exercise and i fail, he explains it to me which why i get motivated to do the exercise","maths,ikinyarwanda","","Maths,Ikinyarwanda",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.556,0.519,0.421,0.431,0.553,0.408,0.383,0.386,0.371,0.483,0.658,0.575,0.646,0.683,0.5,0.908
76,"m81_81_1","motivation","motivation","B",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","school",NA,NA,"school",NA,NA,"none","other",NA,NA,NA,NA,NA,NA,"value/utility/other",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"umfasha mu myigire yanjye","it helps me in my studies","maths,ikinyarwanda","","Maths,Ikinyarwanda",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.556,0.519,0.421,0.431,0.553,0.408,0.383,0.386,0.371,0.483,0.658,0.575,0.646,0.683,0.5,0.908
77,"m141_141_2","motivation","motivation","B",16,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","general",NA,NA,"general",NA,NA,"agreement","general",NA,NA,NA,NA,NA,NA,"value/utility/general",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kugira ngo nzabashe kugera kunzozi zanjye","so i can reach my dreams","biology,entrepreneurship","","Biology,Entrepreneurship",NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.244,0.377,0.533,0.475,0.281,0.403,0.433,0.328,0.425,0.5,0.433,0.375,0.521,0.492,0.667,0.683
77,"m141_141_1","motivation","motivation","B",16,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kugira ngo nsobanukirwe amasomo kugira ngo sinsubire inyuma","so that i understand the lessons/ subjects and thus do not fall behind.","biology,entrepreneurship","","Biology,Entrepreneurship",NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.244,0.377,0.533,0.475,0.281,0.403,0.433,0.328,0.425,0.5,0.433,0.375,0.521,0.492,0.667,0.683
77,"m141_141_3","motivation","motivation","B",16,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kugira ngo sinibagirwe amasomo mwarimu yampaye","so that i don't forget the lessons/subjects the teacher gaves me","biology,entrepreneurship","","Biology,Entrepreneurship",NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.244,0.377,0.533,0.475,0.281,0.403,0.433,0.328,0.425,0.5,0.433,0.375,0.521,0.492,0.667,0.683
77,"m141_141_4","motivation","motivation","B",16,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bimfasha ko iyo mwarimu azanye isuzuma bumenyi ndushaho kuyitsinda","it helps me, when the teacher gives out a test i succeed more in it","biology,entrepreneurship","","Biology,Entrepreneurship",NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.244,0.377,0.533,0.475,0.281,0.403,0.433,0.328,0.425,0.5,0.433,0.375,0.521,0.492,0.667,0.683
77,"m141_141_5","motivation","motivation","B",16,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"utility",NA,NA,NA,"coder 2","utility","social",NA,NA,"social",NA,NA,"agreement","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngira ishyaka kuko mbasha no gusobanurira abatabyumva","i am motivated because i am able to explain it to others that didn't understand","biology,entrepreneurship","","Biology,Entrepreneurship",NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.244,0.377,0.533,0.475,0.281,0.403,0.433,0.328,0.425,0.5,0.433,0.375,0.521,0.492,0.667,0.683
78,"ns306_s306_11","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","task difficulty",NA,NA,NA,"task difficulty",NA,NA,NA,"agreement","task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"udakomera cyane","it is not very difficult","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_12","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","daily life",NA,NA,"daily life",NA,NA,"agreement","daily life",NA,NA,NA,NA,NA,NA,"value/utility/daily life",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko mbona rimfasha mubuzima busanzwe","because it helps me in my everyday life/ normal life","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_13","motivation","motivation","A",16,"female","3","yes","no","yes","yes","coder 2","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rituma nsobanukirwa ubumenyi runaka","it makes me to understand a certain knowledge","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_14","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","learning",NA,NA,"school",NA,NA,"coder 1","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rimfasha kumenya urundi rurimi","it help me to know other languages","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_15","motivation","motivation","A",16,"female","3","yes","yes","no","yes","coder 1","demotivation","motivation","motivation","coder 2","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rituma ntarambirwa kuri kora","i don’t get tired of doing it","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_16","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva ndikunze","i love it/ feel that i love it","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_17","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rituma ntatekereza cyane","it makes me not think so much","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_18","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/mastery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"mba nshaka kumenya impamvu turyiga","i want to know the reason why we study it","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
78,"ns306_s306_19","motivation","motivation","A",16,"female","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","not specified",NA,NA,"not specified",NA,NA,"agreement","other",NA,NA,NA,NA,NA,NA,"value/utility/other",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba mbona rizangirira akamaro","i think i will benefit from it","bio,geo,kinya,eng","","Bio,Geo,Kinya,Eng",NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.531,0.625,0.471,0.471,0.656,0.54,0.483,0.55,0.542,0.783,0.817,0.55,0.458,0.6,0.717,0.617
