"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional.comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"71","motivation","motivation","A","n42","nm42_1","nm42_1_1","motivation4042_1","yes","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"goals",NA,NA,NA,"none","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","njyewe ngira ishyaka kubera ko mbanshaka gusubiza ngo mpe mwarimu ankosore","i have motivation because i want to answer and hand in my work for the teacher to mark it","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_10","nm42_10_1","motivation4042_10","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals","different",NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/mastery",NA,NA,"mbanshaka kumenya byinshi cyane no kunguka ubumenyi bwinshi","i want to know a lot and gain a lot ofknowledge","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_2","nm42_2_1","motivation4042_2","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","mbanshaka kureba ko ibisubizo na subije ari byo cyangwa atari byo","i want to see if the answers i gave are right or wrong","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_3","nm42_3_1","motivation4042_3","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",NA,NA,"kubera ko mbanshaka kugira amanota meza","because i want get good marks","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_4","nm42_4_1","motivation4042_4","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",NA,NA,"mbanshaka kuzatsinda","i want to be successful","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_5","nm42_5_1","motivation4042_5","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social approval",NA,NA,"mbanshaka kugira amanota meza nka shimisha ababyeyi","i want to get good marks and make my parents happy","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_6","nm42_6_1","motivation4042_6","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"expectancy",NA,NA,NA,"none","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","mbanshaka kumenya ibisubizo byanjye ko ari ukuri","i want to know if my answers are correct","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_7","nm42_7_1","motivation4042_7","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,NA,"byamfasha mu gukora examini cyangwa test","to would help me with my exams or tests","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_8","nm42_8_1","motivation4042_8","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba n'umva nifitiye ikizere cy'ibyo nasubije","i feel like i'm confident in myself of my answers","motivation","","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"71","motivation","motivation","A","n42","nm42_9","nm42_9_1","motivation4042_9","no","yes","no","14","female","1","yes","english,physics,ikinyarwanda,biology",NA,"no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mba n'umva mfite ishaka ryo gusobanukirwa ibyo nahawe","i have motivation of understanding what i am given",NA,"","","English,Physics,Ikinyarwanda,Biology","Physical,Biology,Ikinyarwanda,English",NA,NA,1,1,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,0.419,0.65,0.492,0.429,0.539,0.5,0.422,0.478,0.392,0.8,0.5,0.458,0.442,0.7,0.717,0.717
"72","motivation","motivation","A","n2","nm2_1","nm2_1_1","motivation412_1","yes","yes","yes","14","male","2","yes","physics,history","student: impamvu ni uko, bagenzi banjye hari ibyo bababazi ntazi. bakarushaho kunsobanurira. nanjye hari ibyo mba nzi, batazi nanjye nkabasobanurira.
translation: the reason why, is because there are things my friends know/understand that i don’t know/understand. so they explain them to me even more, same as how there are things i know/understand that they don’t, so i too explain to them.","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive","different",NA,NA,"agreement","different/ positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"bira nezeza cyane kubona nkorana nabandi bagenzi banjye bira nezeza","it makes me very happy to see that i can work with my friends","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_1","nm2_1_2","motivation412_1","no","no",NA,"14","male","2","yes","physics,history","student: impamvu ni uko, bagenzi banjye hari ibyo bababazi ntazi. bakarushaho kunsobanurira. nanjye hari ibyo mba nzi, batazi nanjye nkabasobanurira.
translation: the reason why, is because there are things my friends know/understand that i don’t know/understand. so they explain them to me even more, same as how there are things i know/understand that they don’t, so i too explain to them.","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive","different",NA,NA,"coder 2","different/ positive","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",NA,"school support [general]","bira nezeza cyane kubona nkorana nabandi bagenzi banjye bira nezeza","it makes me very happy to see that i can work with my friends","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_2","nm2_2_1","motivation412_2","no","yes","yes","14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy","positive",NA,NA,"expectancy","positive",NA,NA,"agreement","expectancy/ positive","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/school utility","changed later",NA,"bimpesha amanota bikanezeza gukora ibyo mwarimu yantegetse","it gives me marks and makes me very happy to do what my teacher asks me","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_2","nm2_2_2","motivation412_2","no","no",NA,"14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy","positive",NA,NA,"expectancy","positive",NA,NA,"agreement","expectancy/ positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"bimpesha amanota bikanezeza gukora ibyo mwarimu yantegetse","it gives me good marks and makes me very happy to do what my teacher asks me","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_3","nm2_3_1","motivation412_3","no","yes","no","14","male","2","yes","physics,history",NA,"no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ngira ishyaka mu gukora umwitozo wa geo,history,physics","i have motivation to work on the exercises of geo/ history/ physics",NA,"","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_4","nm2_4_1","motivation412_4","no","yes","no","14","male","2","yes","physics,history","student: it is so i can improve my expectancy to use a machine/computer, so that if i were to become a teacher, i would be able to prepare exams for students using a computer.
dominik: well, that makes sense! is it your goal to become a teacher?
student: no, it’s not the only goal
dominik: what are the other goals?
student: i want to be a policeman","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ngira ishyaka mu mwitozo wa ict information,communication,technology","i have motivation in ict exercises",NA,"","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_5","nm2_5_1","motivation412_5","no","yes","no","14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"bamwe mu banyeshuri twigana dukunda gukorana umwitozo wa chemistry","some of the students we study with love to work together on the exercise of chemistry","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_6","nm2_6_1","motivation412_6","no","yes","no","14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"none","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","kugirango menye aho mpagaze","to know where i stand","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_7","nm2_7_1","motivation412_7","no","yes","no","14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","task difficulty",NA,NA,NA,"task difficulty",NA,NA,NA,"agreement","task difficulty","task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"kubera ko byoroshye","because it is easy","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_8","nm2_8_1","motivation412_8","no","yes","no","14","male","2","yes","physics,history","dominik: ni uko, nkutiga ntabyishimo yabona n’abagenzi be.
translation: it is because, if i was not studying, i wouldn’t be happy with my friends.
dominik: so basically, studying give you happiness because you’re working with your friends?
student: yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"kugira ngo mbone ibyishimo","so that i get happiness","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"72","motivation","motivation","A","n2","nm2_9","nm2_9_1","motivation412_9","no","yes","no","14","male","2","yes","physics,history",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"kubera ko nkunda imyitozo","because i love exercises","motivation","","","Physics,History","Chem,Geo",NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.383,0.554,0.338,0.421,0.406,0.473,0.333,0.294,0.342,0.75,0.525,0.383,0.433,0.767,0.5,0.9
"73","motivation","demotivation","A","m159","mm159_1","mm159_1_1","motivation44159_1","yes","yes","no","18","female","3","yes","english,maths,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"negative",NA,NA,NA,"coder 1","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [teaching quality]","umwarimu hari igihe muba mutumvikana bityo bigatuma utagira ishyaka ryo gutsinda ayo masomo","there are times you are not on good terms with the teacher, so you don't have the motivation to succeed in those subjects/lessons","demotivation","Kinyarwanda,Kiswahili","English,Maths,Physics","","",0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.479,0.425,0.429,0.558,0.578,0.54,0.55,0.408,0.654,0.738,0.742,0.45,0.721,0.7,0.7,0.983
"73","motivation","demotivation","A","m159","mm159_2","mm159_2_1","motivation44159_2","no","yes","yes","18","female","3","yes","english,maths,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative","different",NA,NA,"agreement","different/ negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"hari igihe uba udakunda umwarimu bitewe n'uburyo akwigisha cyangwa amagambo akubwira","there are times you dislike the teacher because of the way your being taught or the words your being told","demotivation","Kinyarwanda,Kiswahili","English,Maths,Physics","","",0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.479,0.425,0.429,0.558,0.578,0.54,0.55,0.408,0.654,0.738,0.742,0.45,0.721,0.7,0.7,0.983
"73","motivation","demotivation","A","m159","mm159_2","mm159_2_2","motivation44159_2","no","no",NA,"18","female","3","yes","english,maths,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative","different",NA,NA,"coder 2","different/ negative","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [teaching quality]","hari igihe uba udakunda umwarimu bitewe n'uburyo akwigisha cyangwa amagambo akubwira","there are times you dislike the teacher because of the way your being taught or the words your being told","demotivation","Kinyarwanda,Kiswahili","English,Maths,Physics","","",0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.479,0.425,0.429,0.558,0.578,0.54,0.55,0.408,0.654,0.738,0.742,0.45,0.721,0.7,0.7,0.983
"73","motivation","demotivation","A","m159","mm159_3","mm159_3_1","motivation44159_3","no","yes","no","18","female","3","yes","english,maths,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","task difficulty",NA,NA,NA,"expectancy","different",NA,NA,"coder 2","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"hari igihe uba wumva iryosomo cyangwa ayo masomo aba asaba gutekereza cyane","at times you are good at the subject or subjects that require you to think a lot","demotivation","Kinyarwanda,Kiswahili","English,Maths,Physics","","",0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.479,0.425,0.429,0.558,0.578,0.54,0.55,0.408,0.654,0.738,0.742,0.45,0.721,0.7,0.7,0.983
